0	1	2	3	4	5	M
2	1	2	1	2	0	616
2	1	2	1	2	1	1802
2	1	2	1	2	2	498
2	1	2	1	2	ALL	2916
2	1	2	1	ALL	0	5762
2	1	2	1	ALL	1	4373
2	1	2	1	ALL	2	3104
2	1	2	1	ALL	ALL	13239
2	1	2	2	0	0	2018
2	1	2	2	0	1	2687
2	1	2	2	0	2	2189
2	1	2	2	0	ALL	6894
2	1	2	2	1	0	915
2	1	2	2	1	1	1546
2	1	2	2	1	2	1174
2	1	2	2	1	ALL	3635
2	1	2	2	2	0	2154
2	1	2	2	2	1	1385
2	1	2	2	2	2	1945
2	1	2	2	2	ALL	5484
2	1	2	2	ALL	0	5087
2	1	2	2	ALL	1	5618
2	1	2	2	ALL	2	5308
2	1	2	2	ALL	ALL	16013
2	1	2	ALL	0	0	5671
2	1	2	ALL	0	1	5010
2	1	2	ALL	0	2	5046
2	1	2	ALL	0	ALL	15727
2	1	2	ALL	1	0	6655
2	1	2	ALL	1	1	4065
2	1	2	ALL	1	2	2039
2	1	2	ALL	1	ALL	12759
2	1	2	ALL	2	0	5104
2	1	2	ALL	2	1	4806
2	1	2	ALL	2	2	3037
2	1	2	ALL	2	ALL	12947
2	1	2	ALL	ALL	0	17430
2	1	2	ALL	ALL	1	13881
2	1	2	ALL	ALL	2	10122
2	1	2	ALL	ALL	ALL	41433
2	1	ALL	0	0	0	3431
2	1	ALL	0	0	1	3378
2	1	ALL	0	0	2	3588
2	1	ALL	0	0	ALL	10397
2	1	ALL	0	1	0	6307
2	1	ALL	0	1	1	4375
2	1	ALL	0	1	2	3484
2	1	ALL	0	1	ALL	14166
2	1	ALL	0	2	0	4295
2	1	ALL	0	2	1	6842
2	1	ALL	0	2	2	4064
2	1	ALL	0	2	ALL	15201
2	1	ALL	0	ALL	0	14033
2	1	ALL	0	ALL	1	14595
2	1	ALL	0	ALL	2	11136
2	1	ALL	0	ALL	ALL	39764
2	1	ALL	1	0	0	6837
2	1	ALL	1	0	1	1573
2	1	ALL	1	0	2	5281
2	1	ALL	1	0	ALL	13691
2	1	ALL	1	1	0	6525
2	1	ALL	1	1	1	5309
2	1	ALL	1	1	2	2308
2	1	ALL	1	1	ALL	14142
2	1	ALL	1	2	0	2037
2	1	ALL	1	2	1	4543
2	1	ALL	1	2	2	3291
2	1	ALL	1	2	ALL	9871
2	1	ALL	1	ALL	0	15399
2	1	ALL	1	ALL	1	11425
2	1	ALL	1	ALL	2	10880
2	1	ALL	1	ALL	ALL	37704
2	1	ALL	2	0	0	3208
2	1	ALL	2	0	1	6174
2	1	ALL	2	0	2	6914
2	1	ALL	2	0	ALL	16296
2	1	ALL	2	1	0	6058
2	1	ALL	2	1	1	2218
2	1	ALL	2	1	2	5122
2	1	ALL	2	1	ALL	13398
2	1	ALL	2	2	0	4806
2	1	ALL	2	2	1	3506
2	1	ALL	2	2	2	6161
2	1	ALL	2	2	ALL	14473
2	1	ALL	2	ALL	0	14072
2	1	ALL	2	ALL	1	11898
2	1	ALL	2	ALL	2	18197
2	1	ALL	2	ALL	ALL	44167
2	1	ALL	ALL	0	0	13476
2	1	ALL	ALL	0	1	11125
2	1	ALL	ALL	0	2	15783
2	1	ALL	ALL	0	ALL	40384
2	1	ALL	ALL	1	0	18890
2	1	ALL	ALL	1	1	11902
2	1	ALL	ALL	1	2	10914
2	1	ALL	ALL	1	ALL	41706
2	1	ALL	ALL	2	0	11138
2	1	ALL	ALL	2	1	14891
2	1	ALL	ALL	2	2	13516
2	1	ALL	ALL	2	ALL	39545
2	1	ALL	ALL	ALL	0	43504
2	1	ALL	ALL	ALL	1	37918
2	1	ALL	ALL	ALL	2	40213
2	1	ALL	ALL	ALL	ALL	121635
2	2	0	0	0	0	11
2	2	0	0	0	1	1243
2	2	0	0	0	2	461
2	2	0	0	0	ALL	1715
2	2	0	0	1	0	4649
2	2	0	0	1	1	1872
2	2	0	0	1	2	2642
2	2	0	0	1	ALL	9163
2	2	0	0	2	0	935
2	2	0	0	2	1	1477
2	2	0	0	2	2	652
2	2	0	0	2	ALL	3064
2	2	0	0	ALL	0	5595
2	2	0	0	ALL	1	4592
2	2	0	0	ALL	2	3755
2	2	0	0	ALL	ALL	13942
2	2	0	1	0	0	481
2	2	0	1	0	1	601
2	2	0	1	0	2	2308
2	2	0	1	0	ALL	3390
2	2	0	1	1	0	1684
2	2	0	1	1	1	1466
2	2	0	1	1	2	1217
2	2	0	1	1	ALL	4367
2	2	0	1	2	0	1368
2	2	0	1	2	1	1531
2	2	0	1	2	2	957
2	2	0	1	2	ALL	3856
2	2	0	1	ALL	0	3533
2	2	0	1	ALL	1	3598
2	2	0	1	ALL	2	4482
2	2	0	1	ALL	ALL	11613
2	2	0	2	0	0	4245
2	2	0	2	0	1	784
2	2	0	2	0	2	2315
2	2	0	2	0	ALL	7344
2	2	0	2	1	0	2233
2	2	0	2	1	1	1884
2	2	0	2	1	2	2038
2	2	0	2	1	ALL	6155
2	2	0	2	2	1	954
2	2	0	2	2	2	701
2	2	0	2	2	ALL	1655
2	2	0	2	ALL	0	6478
2	2	0	2	ALL	1	3622
2	2	0	2	ALL	2	5054
2	2	0	2	ALL	ALL	15154
2	2	0	ALL	0	0	4737
2	2	0	ALL	0	1	2628
2	2	0	ALL	0	2	5084
2	2	0	ALL	0	ALL	12449
2	2	0	ALL	1	0	8566
2	2	0	ALL	1	1	5222
2	2	0	ALL	1	2	5897
2	2	0	ALL	1	ALL	19685
2	2	0	ALL	2	0	2303
2	2	0	ALL	2	1	3962
2	2	0	ALL	2	2	2310
2	2	0	ALL	2	ALL	8575
2	2	0	ALL	ALL	0	15606
2	2	0	ALL	ALL	1	11812
2	2	0	ALL	ALL	2	13291
2	2	0	ALL	ALL	ALL	40709
2	2	1	0	0	0	1698
2	2	1	0	0	1	1198
2	2	1	0	0	2	1829
2	2	1	0	0	ALL	4725
2	2	1	0	1	0	1776
2	2	1	0	1	1	1311
2	2	1	0	1	2	1043
2	2	1	0	1	ALL	4130
2	2	1	0	2	0	117
2	2	1	0	2	1	2638
2	2	1	0	2	2	2596
2	2	1	0	2	ALL	5351
2	2	1	0	ALL	0	3591
2	2	1	0	ALL	1	5147
2	2	1	0	ALL	2	5468
2	2	1	0	ALL	ALL	14206
2	2	1	1	0	0	626
2	2	1	1	0	1	3046
2	2	1	1	0	2	458
2	2	1	1	0	ALL	4130
2	2	1	1	1	0	440
2	2	1	1	1	1	1906
2	2	1	1	1	2	584
2	2	1	1	1	ALL	2930
2	2	1	1	2	0	1619
2	2	1	1	2	1	2031
2	2	1	1	2	2	2884
2	2	1	1	2	ALL	6534
2	2	1	1	ALL	0	2685
2	2	1	1	ALL	1	6983
2	2	1	1	ALL	2	3926
2	2	1	1	ALL	ALL	13594
2	2	1	2	0	0	449
2	2	1	2	0	1	2626
2	2	1	2	0	2	994
2	2	1	2	0	ALL	4069
2	2	1	2	1	0	1422
2	2	1	2	1	1	1851
2	2	1	2	1	ALL	3273
2	2	1	2	2	0	1361
2	2	1	2	2	1	905
2	2	1	2	2	2	1365
2	2	1	2	2	ALL	3631
2	2	1	2	ALL	0	3232
2	2	1	2	ALL	1	5382
2	2	1	2	ALL	2	2359
2	2	1	2	ALL	ALL	10973
2	2	1	ALL	0	0	2773
2	2	1	ALL	0	1	6870
2	2	1	ALL	0	2	3281
2	2	1	ALL	0	ALL	12924
2	2	1	ALL	1	0	3638
2	2	1	ALL	1	1	5068
2	2	1	ALL	1	2	1627
2	2	1	ALL	1	ALL	10333
2	2	1	ALL	2	0	3097
2	2	1	ALL	2	1	5574
2	2	1	ALL	2	2	6845
2	2	1	ALL	2	ALL	15516
2	2	1	ALL	ALL	0	9508
2	2	1	ALL	ALL	1	17512
2	2	1	ALL	ALL	2	11753
2	2	1	ALL	ALL	ALL	38773
2	2	2	0	0	0	757
2	2	2	0	0	1	1258
2	2	2	0	0	2	1697
2	2	2	0	0	ALL	3712
2	2	2	0	1	0	1165
2	2	2	0	1	1	1637
2	2	2	0	1	ALL	2802
2	2	2	0	2	1	1547
2	2	2	0	2	2	1463
2	2	2	0	2	ALL	3010
2	2	2	0	ALL	0	1922
2	2	2	0	ALL	1	4442
2	2	2	0	ALL	2	3160
2	2	2	0	ALL	ALL	9524
2	2	2	1	0	0	2166
2	2	2	1	0	1	947
2	2	2	1	0	2	417
2	2	2	1	0	ALL	3530
2	2	2	1	1	0	1646
2	2	2	1	1	1	1659
2	2	2	1	1	2	315
2	2	2	1	1	ALL	3620
2	2	2	1	2	0	961
2	2	2	1	2	1	1367
2	2	2	1	2	ALL	2328
2	2	2	1	ALL	0	4773
2	2	2	1	ALL	1	3973
2	2	2	1	ALL	2	732
2	2	2	1	ALL	ALL	9478
2	2	2	2	0	0	981
2	2	2	2	0	1	2317
2	2	2	2	0	2	2452
2	2	2	2	0	ALL	5750
2	2	2	2	1	0	1378
2	2	2	2	1	1	2060
2	2	2	2	1	2	3881
2	2	2	2	1	ALL	7319
2	2	2	2	2	0	396
2	2	2	2	2	1	175
2	2	2	2	2	2	1844
2	2	2	2	2	ALL	2415
2	2	2	2	ALL	0	2755
2	2	2	2	ALL	1	4552
2	2	2	2	ALL	2	8177
2	2	2	2	ALL	ALL	15484
2	2	2	ALL	0	0	3904
2	2	2	ALL	0	1	4522
2	2	2	ALL	0	2	4566
2	2	2	ALL	0	ALL	12992
2	2	2	ALL	1	0	4189
2	2	2	ALL	1	1	5356
2	2	2	ALL	1	2	4196
2	2	2	ALL	1	ALL	13741
2	2	2	ALL	2	0	1357
2	2	2	ALL	2	1	3089
2	2	2	ALL	2	2	3307
2	2	2	ALL	2	ALL	7753
2	2	2	ALL	ALL	0	9450
2	2	2	ALL	ALL	1	12967
2	2	2	ALL	ALL	2	12069
2	2	2	ALL	ALL	ALL	34486
2	2	ALL	0	0	0	2466
2	2	ALL	0	0	1	3699
2	2	ALL	0	0	2	3987
2	2	ALL	0	0	ALL	10152
2	2	ALL	0	1	0	7590
2	2	ALL	0	1	1	4820
2	2	ALL	0	1	2	3685
2	2	ALL	0	1	ALL	16095
2	2	ALL	0	2	0	1052
2	2	ALL	0	2	1	5662
2	2	ALL	0	2	2	4711
2	2	ALL	0	2	ALL	11425
2	2	ALL	0	ALL	0	11108
2	2	ALL	0	ALL	1	14181
2	2	ALL	0	ALL	2	12383
2	2	ALL	0	ALL	ALL	37672
2	2	ALL	1	0	0	3273
2	2	ALL	1	0	1	4594
2	2	ALL	1	0	2	3183
2	2	ALL	1	0	ALL	11050
2	2	ALL	1	1	0	3770
2	2	ALL	1	1	1	5031
2	2	ALL	1	1	2	2116
2	2	ALL	1	1	ALL	10917
2	2	ALL	1	2	0	3948
2	2	ALL	1	2	1	4929
2	2	ALL	1	2	2	3841
2	2	ALL	1	2	ALL	12718
2	2	ALL	1	ALL	0	10991
2	2	ALL	1	ALL	1	14554
2	2	ALL	1	ALL	2	9140
2	2	ALL	1	ALL	ALL	34685
2	2	ALL	2	0	0	5675
2	2	ALL	2	0	1	5727
2	2	ALL	2	0	2	5761
2	2	ALL	2	0	ALL	17163
2	2	ALL	2	1	0	5033
2	2	ALL	2	1	1	5795
2	2	ALL	2	1	2	5919
2	2	ALL	2	1	ALL	16747
2	2	ALL	2	2	0	1757
2	2	ALL	2	2	1	2034
2	2	ALL	2	2	2	3910
2	2	ALL	2	2	ALL	7701
2	2	ALL	2	ALL	0	12465
2	2	ALL	2	ALL	1	13556
2	2	ALL	2	ALL	2	15590
2	2	ALL	2	ALL	ALL	41611
2	2	ALL	ALL	0	0	11414
2	2	ALL	ALL	0	1	14020
2	2	ALL	ALL	0	2	12931
2	2	ALL	ALL	0	ALL	38365
2	2	ALL	ALL	1	0	16393
2	2	ALL	ALL	1	1	15646
2	2	ALL	ALL	1	2	11720
2	2	ALL	ALL	1	ALL	43759
2	2	ALL	ALL	2	0	6757
2	2	ALL	ALL	2	1	12625
2	2	ALL	ALL	2	2	12462
2	2	ALL	ALL	2	ALL	31844
2	2	ALL	ALL	ALL	0	34564
2	2	ALL	ALL	ALL	1	42291
2	2	ALL	ALL	ALL	2	37113
2	2	ALL	ALL	ALL	ALL	113968
2	ALL	0	0	0	0	1623
2	ALL	0	0	0	1	4341
2	ALL	0	0	0	2	3345
2	ALL	0	0	0	ALL	9309
2	ALL	0	0	1	0	7781
2	ALL	0	0	1	1	4264
2	ALL	0	0	1	2	6850
2	ALL	0	0	1	ALL	18895
2	ALL	0	0	2	0	1549
2	ALL	0	0	2	1	5305
2	ALL	0	0	2	2	4370
2	ALL	0	0	2	ALL	11224
2	ALL	0	0	ALL	0	10953
2	ALL	0	0	ALL	1	13910
2	ALL	0	0	ALL	2	14565
2	ALL	0	0	ALL	ALL	39428
2	ALL	0	1	0	0	2698
2	ALL	0	1	0	1	1658
2	ALL	0	1	0	2	4528
2	ALL	0	1	0	ALL	8884
2	ALL	0	1	1	0	4106
2	ALL	0	1	1	1	3606
2	ALL	0	1	1	2	4585
2	ALL	0	1	1	ALL	12297
2	ALL	0	1	2	0	3832
2	ALL	0	1	2	1	2917
2	ALL	0	1	2	2	2572
2	ALL	0	1	2	ALL	9321
2	ALL	0	1	ALL	0	10636
2	ALL	0	1	ALL	1	8181
2	ALL	0	1	ALL	2	11685
2	ALL	0	1	ALL	ALL	30502
2	ALL	0	2	0	0	4467
2	ALL	0	2	0	1	3521
2	ALL	0	2	0	2	6926
2	ALL	0	2	0	ALL	14914
2	ALL	0	2	1	0	5151
2	ALL	0	2	1	1	3192
2	ALL	0	2	1	2	4295
2	ALL	0	2	1	ALL	12638
2	ALL	0	2	2	0	2510
2	ALL	0	2	2	1	2698
2	ALL	0	2	2	2	5615
2	ALL	0	2	2	ALL	10823
2	ALL	0	2	ALL	0	12128
2	ALL	0	2	ALL	1	9411
2	ALL	0	2	ALL	2	16836
2	ALL	0	2	ALL	ALL	38375
2	ALL	0	ALL	0	0	8788
2	ALL	0	ALL	0	1	9520
2	ALL	0	ALL	0	2	14799
2	ALL	0	ALL	0	ALL	33107
2	ALL	0	ALL	1	0	17038
2	ALL	0	ALL	1	1	11062
2	ALL	0	ALL	1	2	15730
2	ALL	0	ALL	1	ALL	43830
2	ALL	0	ALL	2	0	7891
2	ALL	0	ALL	2	1	10920
2	ALL	0	ALL	2	2	12557
2	ALL	0	ALL	2	ALL	31368
2	ALL	0	ALL	ALL	0	33717
2	ALL	0	ALL	ALL	1	31502
2	ALL	0	ALL	ALL	2	43086
2	ALL	0	ALL	ALL	ALL	108305
2	ALL	1	0	0	0	3171
2	ALL	1	0	0	1	5455
2	ALL	1	0	0	2	3972
2	ALL	1	0	0	ALL	12598
2	ALL	1	0	1	0	5786
2	ALL	1	0	1	1	4102
2	ALL	1	0	1	2	4431
2	ALL	1	0	1	ALL	14319
2	ALL	1	0	2	0	1868
2	ALL	1	0	2	1	7368
2	ALL	1	0	2	2	4407
2	ALL	1	0	2	ALL	13643
2	ALL	1	0	ALL	0	10825
2	ALL	1	0	ALL	1	16925
2	ALL	1	0	ALL	2	12810
2	ALL	1	0	ALL	ALL	40560
2	ALL	1	1	0	0	5590
2	ALL	1	1	0	1	4907
2	ALL	1	1	0	2	3664
2	ALL	1	1	0	ALL	14161
2	ALL	1	1	1	0	2910
2	ALL	1	1	1	1	6358
2	ALL	1	1	1	2	4655
2	ALL	1	1	1	ALL	13923
2	ALL	1	1	2	0	5369
2	ALL	1	1	2	1	6865
2	ALL	1	1	2	2	5677
2	ALL	1	1	2	ALL	17911
2	ALL	1	1	ALL	0	13869
2	ALL	1	1	ALL	1	18130
2	ALL	1	1	ALL	2	13996
2	ALL	1	1	ALL	ALL	45995
2	ALL	1	2	0	0	2622
2	ALL	1	2	0	1	7200
2	ALL	1	2	0	2	4207
2	ALL	1	2	0	ALL	14029
2	ALL	1	2	1	0	5004
2	ALL	1	2	1	1	3248
2	ALL	1	2	1	2	5183
2	ALL	1	2	1	ALL	13435
2	ALL	1	2	2	0	3989
2	ALL	1	2	2	1	3050
2	ALL	1	2	2	2	3604
2	ALL	1	2	2	ALL	10643
2	ALL	1	2	ALL	0	11615
2	ALL	1	2	ALL	1	13498
2	ALL	1	2	ALL	2	12994
2	ALL	1	2	ALL	ALL	38107
2	ALL	1	ALL	0	0	11383
2	ALL	1	ALL	0	1	17562
2	ALL	1	ALL	0	2	11843
2	ALL	1	ALL	0	ALL	40788
2	ALL	1	ALL	1	0	13700
2	ALL	1	ALL	1	1	13708
2	ALL	1	ALL	1	2	14269
2	ALL	1	ALL	1	ALL	41677
2	ALL	1	ALL	2	0	11226
2	ALL	1	ALL	2	1	17283
2	ALL	1	ALL	2	2	13688
2	ALL	1	ALL	2	ALL	42197
2	ALL	1	ALL	ALL	0	36309
2	ALL	1	ALL	ALL	1	48553
2	ALL	1	ALL	ALL	2	39800
2	ALL	1	ALL	ALL	ALL	124662
2	ALL	2	0	0	0	3062
2	ALL	2	0	0	1	2384
2	ALL	2	0	0	2	4038
2	ALL	2	0	0	ALL	9484
2	ALL	2	0	1	0	4650
2	ALL	2	0	1	1	5410
2	ALL	2	0	1	2	2981
2	ALL	2	0	1	ALL	13041
2	ALL	2	0	2	0	2534
2	ALL	2	0	2	1	3300
2	ALL	2	0	2	2	3204
2	ALL	2	0	2	ALL	9038
2	ALL	2	0	ALL	0	10246
2	ALL	2	0	ALL	1	11094
2	ALL	2	0	ALL	2	10223
2	ALL	2	0	ALL	ALL	31563
2	ALL	2	1	0	0	4563
2	ALL	2	1	0	1	2429
2	ALL	2	1	0	2	2595
2	ALL	2	1	0	ALL	9587
2	ALL	2	1	1	0	7937
2	ALL	2	1	1	1	5644
2	ALL	2	1	1	2	4070
2	ALL	2	1	1	ALL	17651
2	ALL	2	1	2	0	3744
2	ALL	2	1	2	1	3645
2	ALL	2	1	2	2	1681
2	ALL	2	1	2	ALL	9070
2	ALL	2	1	ALL	0	16244
2	ALL	2	1	ALL	1	11718
2	ALL	2	1	ALL	2	8346
2	ALL	2	1	ALL	ALL	36308
2	ALL	2	2	0	0	5227
2	ALL	2	2	0	1	7436
2	ALL	2	2	0	2	6058
2	ALL	2	2	0	ALL	18721
2	ALL	2	2	1	0	5285
2	ALL	2	2	1	1	4334
2	ALL	2	2	1	2	5894
2	ALL	2	2	1	ALL	15513
2	ALL	2	2	2	0	5369
2	ALL	2	2	2	1	4382
2	ALL	2	2	2	2	4320
2	ALL	2	2	2	ALL	14071
2	ALL	2	2	ALL	0	15881
2	ALL	2	2	ALL	1	16152
2	ALL	2	2	ALL	2	16272
2	ALL	2	2	ALL	ALL	48305
2	ALL	2	ALL	0	0	12852
2	ALL	2	ALL	0	1	12249
2	ALL	2	ALL	0	2	12691
2	ALL	2	ALL	0	ALL	37792
2	ALL	2	ALL	1	0	17872
2	ALL	2	ALL	1	1	15388
2	ALL	2	ALL	1	2	12945
2	ALL	2	ALL	1	ALL	46205
2	ALL	2	ALL	2	0	11647
2	ALL	2	ALL	2	1	11327
2	ALL	2	ALL	2	2	9205
2	ALL	2	ALL	2	ALL	32179
2	ALL	2	ALL	ALL	0	42371
2	ALL	2	ALL	ALL	1	38964
2	ALL	2	ALL	ALL	2	34841
2	ALL	2	ALL	ALL	ALL	116176
2	ALL	ALL	0	0	0	7856
2	ALL	ALL	0	0	1	12180
2	ALL	ALL	0	0	2	11355
2	ALL	ALL	0	0	ALL	31391
2	ALL	ALL	0	1	0	18217
2	ALL	ALL	0	1	1	13776
2	ALL	ALL	0	1	2	14262
2	ALL	ALL	0	1	ALL	46255
2	ALL	ALL	0	2	0	5951
2	ALL	ALL	0	2	1	15973
2	ALL	ALL	0	2	2	11981
2	ALL	ALL	0	2	ALL	33905
2	ALL	ALL	0	ALL	0	32024
2	ALL	ALL	0	ALL	1	41929
2	ALL	ALL	0	ALL	2	37598
2	ALL	ALL	0	ALL	ALL	111551
2	ALL	ALL	1	0	0	12851
2	ALL	ALL	1	0	1	8994
2	ALL	ALL	1	0	2	10787
2	ALL	ALL	1	0	ALL	32632
2	ALL	ALL	1	1	0	14953
2	ALL	ALL	1	1	1	15608
2	ALL	ALL	1	1	2	13310
2	ALL	ALL	1	1	ALL	43871
2	ALL	ALL	1	2	0	12945
2	ALL	ALL	1	2	1	13427
2	ALL	ALL	1	2	2	9930
2	ALL	ALL	1	2	ALL	36302
2	ALL	ALL	1	ALL	0	40749
2	ALL	ALL	1	ALL	1	38029
2	ALL	ALL	1	ALL	2	34027
2	ALL	ALL	1	ALL	ALL	112805
2	ALL	ALL	2	0	0	12316
2	ALL	ALL	2	0	1	18157
2	ALL	ALL	2	0	2	17191
2	ALL	ALL	2	0	ALL	47664
2	ALL	ALL	2	1	0	15440
2	ALL	ALL	2	1	1	10774
2	ALL	ALL	2	1	2	15372
2	ALL	ALL	2	1	ALL	41586
2	ALL	ALL	2	2	0	11868
2	ALL	ALL	2	2	1	10130
2	ALL	ALL	2	2	2	13539
2	ALL	ALL	2	2	ALL	35537
2	ALL	ALL	2	ALL	0	39624
2	ALL	ALL	2	ALL	1	39061
2	ALL	ALL	2	ALL	2	46102
2	ALL	ALL	2	ALL	ALL	124787
2	ALL	ALL	ALL	0	0	33023
2	ALL	ALL	ALL	0	1	39331
2	ALL	ALL	ALL	0	2	39333
2	ALL	ALL	ALL	0	ALL	111687
2	ALL	ALL	ALL	1	0	48610
2	ALL	ALL	ALL	1	1	40158
2	ALL	ALL	ALL	1	2	42944
2	ALL	ALL	ALL	1	ALL	131712
2	ALL	ALL	ALL	2	0	30764
2	ALL	ALL	ALL	2	1	39530
2	ALL	ALL	ALL	2	2	35450
2	ALL	ALL	ALL	2	ALL	105744
2	ALL	ALL	ALL	ALL	0	112397
2	ALL	ALL	ALL	ALL	1	119019
2	ALL	ALL	ALL	ALL	2	117727
2	ALL	ALL	ALL	ALL	ALL	349143
ALL	0	0	0	0	0	3799
ALL	0	0	0	0	1	3735
ALL	0	0	0	0	2	5266
ALL	0	0	0	0	ALL	12800
ALL	0	0	0	1	0	2615
ALL	0	0	0	1	1	4150
ALL	0	0	0	1	2	4903
ALL	0	0	0	1	ALL	11668
ALL	0	0	0	2	0	1816
ALL	0	0	0	2	1	3060
ALL	0	0	0	2	2	2817
ALL	0	0	0	2	ALL	7693
ALL	0	0	0	ALL	0	8230
ALL	0	0	0	ALL	1	10945
ALL	0	0	0	ALL	2	12986
ALL	0	0	0	ALL	ALL	32161
ALL	0	0	1	0	0	3138
ALL	0	0	1	0	1	4364
ALL	0	0	1	0	2	3168
ALL	0	0	1	0	ALL	10670
ALL	0	0	1	1	0	739
ALL	0	0	1	1	1	2408
ALL	0	0	1	1	2	7583
ALL	0	0	1	1	ALL	10730
ALL	0	0	1	2	0	5245
ALL	0	0	1	2	1	2231
ALL	0	0	1	2	2	4426
ALL	0	0	1	2	ALL	11902
ALL	0	0	1	ALL	0	9122
ALL	0	0	1	ALL	1	9003
ALL	0	0	1	ALL	2	15177
ALL	0	0	1	ALL	ALL	33302
ALL	0	0	2	0	0	2040
ALL	0	0	2	0	1	5386
ALL	0	0	2	0	2	2297
ALL	0	0	2	0	ALL	9723
ALL	0	0	2	1	0	1598
ALL	0	0	2	1	1	3950
ALL	0	0	2	1	2	3552
ALL	0	0	2	1	ALL	9100
ALL	0	0	2	2	0	4021
ALL	0	0	2	2	1	2780
ALL	0	0	2	2	2	4051
ALL	0	0	2	2	ALL	10852
ALL	0	0	2	ALL	0	7659
ALL	0	0	2	ALL	1	12116
ALL	0	0	2	ALL	2	9900
ALL	0	0	2	ALL	ALL	29675
ALL	0	0	ALL	0	0	8977
ALL	0	0	ALL	0	1	13485
ALL	0	0	ALL	0	2	10731
ALL	0	0	ALL	0	ALL	33193
ALL	0	0	ALL	1	0	4952
ALL	0	0	ALL	1	1	10508
ALL	0	0	ALL	1	2	16038
ALL	0	0	ALL	1	ALL	31498
ALL	0	0	ALL	2	0	11082
ALL	0	0	ALL	2	1	8071
ALL	0	0	ALL	2	2	11294
ALL	0	0	ALL	2	ALL	30447
ALL	0	0	ALL	ALL	0	25011
ALL	0	0	ALL	ALL	1	32064
ALL	0	0	ALL	ALL	2	38063
ALL	0	0	ALL	ALL	ALL	95138
ALL	0	1	0	0	0	2868
ALL	0	1	0	0	1	4916
ALL	0	1	0	0	2	4347
ALL	0	1	0	0	ALL	12131
ALL	0	1	0	1	0	7578
ALL	0	1	0	1	1	3835
ALL	0	1	0	1	2	4301
ALL	0	1	0	1	ALL	15714
ALL	0	1	0	2	0	6220
ALL	0	1	0	2	1	4249
ALL	0	1	0	2	2	4916
ALL	0	1	0	2	ALL	15385
ALL	0	1	0	ALL	0	16666
ALL	0	1	0	ALL	1	13000
ALL	0	1	0	ALL	2	13564
ALL	0	1	0	ALL	ALL	43230
ALL	0	1	1	0	0	5628
ALL	0	1	1	0	1	3040
ALL	0	1	1	0	2	2077
ALL	0	1	1	0	ALL	10745
ALL	0	1	1	1	0	3659
ALL	0	1	1	1	1	3846
ALL	0	1	1	1	2	3951
ALL	0	1	1	1	ALL	11456
ALL	0	1	1	2	0	5943
ALL	0	1	1	2	1	7109
ALL	0	1	1	2	2	1457
ALL	0	1	1	2	ALL	14509
ALL	0	1	1	ALL	0	15230
ALL	0	1	1	ALL	1	13995
ALL	0	1	1	ALL	2	7485
ALL	0	1	1	ALL	ALL	36710
ALL	0	1	2	0	0	6559
ALL	0	1	2	0	1	7719
ALL	0	1	2	0	2	3794
ALL	0	1	2	0	ALL	18072
ALL	0	1	2	1	0	3792
ALL	0	1	2	1	1	2222
ALL	0	1	2	1	2	3545
ALL	0	1	2	1	ALL	9559
ALL	0	1	2	2	0	3817
ALL	0	1	2	2	1	1415
ALL	0	1	2	2	2	5392
ALL	0	1	2	2	ALL	10624
ALL	0	1	2	ALL	0	14168
ALL	0	1	2	ALL	1	11356
ALL	0	1	2	ALL	2	12731
ALL	0	1	2	ALL	ALL	38255
ALL	0	1	ALL	0	0	15055
ALL	0	1	ALL	0	1	15675
ALL	0	1	ALL	0	2	10218
ALL	0	1	ALL	0	ALL	40948
ALL	0	1	ALL	1	0	15029
ALL	0	1	ALL	1	1	9903
ALL	0	1	ALL	1	2	11797
ALL	0	1	ALL	1	ALL	36729
ALL	0	1	ALL	2	0	15980
ALL	0	1	ALL	2	1	12773
ALL	0	1	ALL	2	2	11765
ALL	0	1	ALL	2	ALL	40518
ALL	0	1	ALL	ALL	0	46064
ALL	0	1	ALL	ALL	1	38351
ALL	0	1	ALL	ALL	2	33780
ALL	0	1	ALL	ALL	ALL	118195
ALL	0	2	0	0	0	3623
ALL	0	2	0	0	1	3047
ALL	0	2	0	0	2	2655
ALL	0	2	0	0	ALL	9325
ALL	0	2	0	1	0	3448
ALL	0	2	0	1	1	6109
ALL	0	2	0	1	2	4029
ALL	0	2	0	1	ALL	13586
ALL	0	2	0	2	0	1900
ALL	0	2	0	2	1	3917
ALL	0	2	0	2	2	4333
ALL	0	2	0	2	ALL	10150
ALL	0	2	0	ALL	0	8971
ALL	0	2	0	ALL	1	13073
ALL	0	2	0	ALL	2	11017
ALL	0	2	0	ALL	ALL	33061
ALL	0	2	1	0	0	426
ALL	0	2	1	0	1	2404
ALL	0	2	1	0	2	3483
ALL	0	2	1	0	ALL	6313
ALL	0	2	1	1	0	4049
ALL	0	2	1	1	1	4120
ALL	0	2	1	1	2	7154
ALL	0	2	1	1	ALL	15323
ALL	0	2	1	2	0	5083
ALL	0	2	1	2	1	4968
ALL	0	2	1	2	2	3750
ALL	0	2	1	2	ALL	13801
ALL	0	2	1	ALL	0	9558
ALL	0	2	1	ALL	1	11492
ALL	0	2	1	ALL	2	14387
ALL	0	2	1	ALL	ALL	35437
ALL	0	2	2	0	0	5036
ALL	0	2	2	0	1	7721
ALL	0	2	2	0	2	3848
ALL	0	2	2	0	ALL	16605
